id,cr,state,daysremaining
345,120000,normal,-1
931,100000,normal,-1
3432,42000,normal,-1
829,99900,limited,3
137,17000,normal,9
48,99100,normal,5
3422,202500,limited,3
1461,53200,normal,8
201,28000,limited,3
3530,174700,new,9
1527,12900,soldout,1
1778,29700,normal,4
1044,43400,normal,4
514,107800,limited,3
3466,180400,normal,4
3341,164600,normal,9
104,76500,limited,2
688,61500,normal,11
3377,66400,soldout,1
709,52400,normal,5
1448,60700,limited,3
24,49900,normal,9
1542,50700,normal,5
293,399200,soldout,1
3358,157600,limited,3
1402,112200,normal,5
1507,316800,normal,5
1373,105800,limited,2
210,401300,normal,8
1689,115600,normal,7
1539,136600,normal,4
3398,774000,new,9
1504,246500,normal,4
