id,cr,state,daysremaining
3422,250000,normal,-1
1933,21100,normal,11
3513,53800,soldout,1
1523,15200,new,6
1796,132900,normal,6
3356,38200,limited,3
145,13400,limited,2
1044,43200,normal,4
1385,13600,limited,2
3530,165200,new,8
810,52100,normal,5
3385,218100,normal,9
104,81600,normal,4
514,97200,normal,4
3432,45300,normal,4
211,69200,normal,9
3384,42000,normal,4
533,486600,soldout,1
3466,192200,normal,5
1895,359500,limited,3
3377,71700,normal,4
1373,106900,normal,4
3404,411300,soldout,1
82,194200,normal,6
293,402700,limited,2
3358,155600,normal,4
1384,27400,normal,7
1402,115500,normal,6
1378,200500,normal,10
1410,284500,limited,2
1458,36100,soldout,1
