id,cr,state,daysremaining
3403,47100,limited,2
1537,19300,normal,6
1671,61200,normal,4
1385,12900,new,9
1523,16700,normal,6
63,47900,soldout,1
810,48200,normal,8
1985,80300,soldout,1
1973,25900,soldout,1
3513,47900,normal,4
1448,60700,new,8
1542,50700,new,13
514,107800,new,11
207,60200,soldout,1
3466,180400,normal,9
104,76500,limited,3
3377,66400,normal,4
451,165000,soldout,1
709,52400,normal,10
379,61800,soldout,1
3358,157600,normal,6
1545,332300,soldout,1
3359,143800,soldout,1
82,180400,limited,3
1504,246500,normal,8
1410,301300,limited,2
293,399200,limited,3
1373,105800,normal,4
1539,136600,normal,7
1458,37800,soldout,1
