id,cr,state,daysremaining
1527,12700,soldout,1
1044,45900,soldout,1
204,53500,normal,9
3403,43200,normal,7
1985,84500,normal,6
3356,43600,soldout,1
1796,134500,limited,3
1385,12100,normal,6
3442,32000,normal,8
145,16100,limited,2
709,58000,normal,4
1448,59800,normal,6
3453,73100,normal,7
41,62000,normal,5
207,54900,limited,3
451,164100,normal,8
688,56400,limited,2
334,73600,limited,3
1370,22900,soldout,1
3466,183500,normal,8
3389,67800,normal,9
1373,104900,normal,7
1541,63100,limited,2
396,444300,limited,2
3431,225000,normal,7
82,179100,soldout,1
1544,363800,limited,3
3524,387200,new,9
1378,202200,normal,7
1399,72500,normal,7
