id,cr,state,daysremaining
3564,61600,normal,-1
655,44600,normal,-1
3385,250000,normal,-1
3385,250000,normal,-1
1044,47400,normal,8
1985,98300,new,11
63,51900,normal,5
1527,13500,normal,7
1973,23500,normal,4
1671,54700,limited,2
201,28600,soldout,1
145,14100,new,10
821,49300,normal,7
3549,41200,normal,4
959,49800,normal,9
709,60200,new,8
1027,451400,normal,6
3471,80900,normal,7
1370,20700,normal,7
24,55100,normal,7
3555,123900,normal,4
334,75000,normal,8
533,522600,limited,3
104,72400,limited,2
293,404400,normal,4
1458,32300,new,7
1365,145400,soldout,1
3358,158400,normal,6
1410,289400,new,7
1545,337100,normal,6
1506,239100,soldout,1
1504,250400,limited,3
799,65900,normal,5
3359,142600,normal,4
