id,cr,state,daysremaining
3356,37900,new,9
145,16000,new,8
1385,12900,normal,6
779,17500,new,9
1671,61200,limited,2
3454,150000,new,9
810,48200,normal,6
1537,19300,limited,3
3513,47900,limited,2
1523,16700,limited,3
1773,45000,normal,6
1542,50700,soldout,1
1508,172300,limited,2
688,61500,soldout,1
3344,162000,normal,9
3471,74700,normal,6
533,505900,limited,3
1370,21500,normal,4
3443,171600,new,9
1895,358000,normal,4
3434,366500,limited,3
3404,415400,normal,5
1426,411600,normal,4
1384,26800,normal,4
1399,79400,normal,8
3398,772000,soldout,1
1893,258100,limited,2
1722,185700,limited,2
1378,200000,normal,7
187,72000,normal,8
