id,cr,state,daysremaining
293,450000,normal,-1
709,70000,normal,-1
374,70000,limited,-1
1523,16700,new,9
810,48200,new,10
3513,47900,normal,7
1537,19300,new,7
1385,12900,new,9
1671,61200,normal,6
1985,80300,limited,2
135,46300,soldout,1
3356,37900,new,9
63,47900,soldout,1
211,73400,normal,5
843,108100,normal,9
773,174500,normal,9
78,59900,limited,3
3443,171600,limited,2
301,42300,normal,7
3385,224700,normal,4
3344,162000,limited,2
203,63100,normal,8
1027,426400,new,10
187,72000,limited,2
1990,783400,normal,8
1399,79400,soldout,1
3389,72500,limited,2
205,222800,normal,7
942,90700,normal,8
1378,200000,limited,2
1578,289700,normal,7
3439,211300,limited,3
345,104900,new,9
