id,cr,state,daysremaining
379,70000,normal,-1
919,34000,normal,6
3442,33000,normal,7
204,58400,normal,9
3530,165200,limited,2
829,100300,new,11
1537,20000,limited,3
1933,21100,normal,4
3438,48900,normal,8
135,45700,normal,8
173,154200,normal,8
207,51500,soldout,1
24,58300,normal,11
1370,21900,new,10
451,170400,soldout,1
688,54300,normal,4
1542,48500,normal,9
3341,177300,limited,2
709,57400,normal,8
3471,70300,normal,9
1448,59900,new,7
3398,776800,normal,8
210,396000,normal,9
1528,499100,limited,2
1507,321100,normal,6
1689,114900,normal,11
3359,138000,new,7
489,156200,soldout,1
1539,137900,normal,7
1722,189400,normal,5
1893,257300,normal,9
