id,cr,state,daysremaining
3611,70000,normal,-1
3612,70000,normal,-1
773,200000,normal,-1
24,65000,normal,-1
301,55000,normal,-1
211,90000,normal,-1
1508,200000,normal,-1
3454,145900,new,11
3438,47000,limited,3
1523,18300,normal,4
1778,30900,new,10
1461,50700,normal,5
3564,53500,normal,4
1933,21200,normal,9
3530,164900,limited,2
37,54700,normal,8
48,107800,normal,6
451,164100,limited,3
3466,183500,limited,3
3344,162800,normal,5
3453,73100,soldout,1
203,65900,normal,8
931,84600,normal,5
1773,38600,normal,4
514,98700,normal,6
3432,41100,normal,5
655,45500,normal,7
205,216900,normal,6
1480,104600,new,10
3389,65500,limited,2
3424,91900,new,9
187,76700,limited,2
489,155800,limited,2
345,104300,new,11
3524,397700,limited,2
1578,314100,new,8
1528,505500,limited,3
