id,cr,state,daysremaining
1895,400000,soldout,-1
3422,203800,new,11
919,34000,soldout,1
3442,33000,limited,3
829,100300,normal,6
173,154200,limited,3
48,106400,normal,11
3438,48900,limited,3
204,58400,limited,3
779,17700,normal,4
135,45700,normal,4
334,86100,normal,8
379,52600,soldout,1
773,179900,limited,3
301,46600,soldout,1
374,60200,normal,8
203,61400,limited,2
1508,178300,normal,5
1729,37500,limited,2
843,105500,limited,2
1027,427500,limited,3
3389,61900,limited,3
1578,314100,normal,5
3439,215200,soldout,1
345,105900,new,9
3431,220700,soldout,1
1990,817800,normal,5
205,221200,normal,4
942,86500,normal,8
1480,104900,new,8
396,430000,new,10
