id,cr,state,daysremaining
187,95000,normal,-1
3575,14000,normal,-1
3564,70000,normal,-1
3422,203800,normal,6
1933,22700,normal,6
3575,11800,normal,5
3438,50200,normal,5
3454,148100,normal,6
37,58500,limited,3
3567,13200,normal,10
48,98200,soldout,1
1523,17900,normal,5
1537,21500,new,10
301,46300,normal,8
374,62800,soldout,1
533,539800,new,12
773,173400,normal,7
1542,47000,normal,8
1895,359300,soldout,1
102,169000,normal,7
3377,61100,normal,4
1508,165200,normal,9
104,84800,new,11
1539,138200,limited,3
1480,107700,normal,8
1893,265800,normal,8
1365,143500,normal,9
3404,441300,soldout,1
1504,252200,new,9
1402,112300,normal,8
1722,184200,normal,5
1506,249000,normal,7
942,88100,normal,5
