id,cr,state,daysremaining
3442,34100,limited,2
1671,61200,new,8
1933,21400,soldout,1
1973,25900,normal,6
3513,47900,new,8
3403,47100,normal,6
1985,80300,normal,4
135,46300,limited,3
3438,55000,soldout,1
63,47900,limited,3
1895,358000,normal,5
688,61500,limited,3
24,49900,soldout,1
1370,21500,normal,4
1508,172300,limited,2
3344,162000,new,10
1542,50700,soldout,1
1773,45000,normal,6
3471,74700,new,7
533,505900,limited,3
3434,366500,normal,4
3398,772000,soldout,1
1426,411600,normal,5
1893,258100,limited,2
1384,26800,normal,5
1378,200000,normal,9
1722,185700,limited,3
1399,79400,new,9
3404,415400,normal,5
187,72000,normal,9
