id,cr,state,daysremaining
3551,90000,limited,-1
1410,350000,limited,-1
3603,14000,normal,-1
3603,14000,normal,-1
3603,14000,normal,-1
3549,48600,normal,4
201,29600,limited,2
1973,23500,normal,4
1796,137300,new,11
1044,43800,normal,7
821,57000,normal,5
1527,12500,normal,6
137,15000,limited,2
63,50200,normal,4
3356,42800,normal,7
3471,65500,normal,6
1027,462300,new,9
104,84800,normal,5
3443,178300,new,8
51,26200,normal,6
959,49800,normal,10
1508,165200,limited,3
24,49700,new,10
533,539800,normal,5
3555,128900,normal,4
3358,158500,normal,5
1365,137900,limited,2
1458,32900,normal,7
1504,254300,limited,3
1426,398300,new,11
799,69200,normal,4
3359,141900,normal,5
1384,28000,normal,7
293,396200,limited,2
1545,316200,normal,4
