id,cr,state,daysremaining
204,52800,normal,4
3438,55000,normal,8
1933,21400,normal,5
135,46300,normal,9
919,30900,normal,6
137,17000,soldout,1
3442,34100,normal,7
1985,80300,new,10
1796,143900,limited,3
173,151900,normal,5
374,59300,normal,9
959,47300,normal,9
843,108100,limited,2
773,174500,limited,2
3453,72800,normal,8
1729,37600,normal,4
1027,426400,normal,5
301,42300,soldout,1
334,89900,normal,6
203,63100,limited,2
1481,695900,normal,5
942,90700,limited,2
3359,143800,new,10
345,104900,normal,4
489,159500,normal,7
1990,783400,soldout,1
1480,102300,limited,3
396,431600,normal,5
1528,496600,normal,6
1365,136500,limited,2
