id,cr,state,daysremaining
41,71500,limited,-1
1542,65000,limited,-1
942,105000,limited,-1
1480,107300,limited,-1
1461,48900,normal,10
48,102800,new,9
1933,20600,limited,2
1778,30400,limited,2
1537,19600,normal,8
173,157500,normal,7
919,28800,normal,7
135,52100,normal,9
779,16500,soldout,1
3547,27300,normal,9
3466,198900,normal,10
3453,82300,normal,12
688,55600,limited,3
1773,39500,normal,10
1448,58200,normal,5
931,87300,normal,9
3341,165000,limited,2
514,99400,normal,9
203,65500,normal,11
41,54400,limited,3
1528,492000,normal,11
205,215300,normal,11
489,160500,normal,5
396,440400,soldout,1
3524,387200,limited,2
3398,805400,normal,9
187,73200,normal,4
3389,67800,limited,2
210,399800,new,11
345,99500,normal,11
