id,cr,state,daysremaining
843,130000,soldout,-1
82,220000,soldout,-1
82,220000,soldout,-1
942,105000,limited,-1
942,105000,limited,-1
1044,49200,normal,5
63,50700,limited,3
145,14400,new,9
821,53500,normal,5
3356,38100,normal,9
1527,13000,normal,6
1973,26400,limited,2
1385,12000,new,10
1796,129600,normal,12
3549,41400,soldout,1
931,80900,normal,6
3344,165000,normal,4
41,58600,soldout,1
3466,196400,limited,3
1448,58600,soldout,1
3453,75100,limited,2
514,98400,normal,7
451,163100,limited,3
1773,38100,normal,5
3432,42300,normal,7
3439,217200,normal,6
3389,61100,soldout,1
3424,98100,normal,9
3398,787400,new,9
187,75900,soldout,1
205,216400,limited,3
1578,294800,normal,6
489,161000,limited,2
1528,512200,normal,4
