id,cr,state,daysremaining
3443,200000,normal,-1
3422,203800,normal,7
3454,136700,normal,4
201,30700,normal,10
829,100300,limited,2
821,55600,normal,7
48,106400,normal,7
1527,13800,normal,8
1778,31900,normal,11
137,15900,new,10
1461,48200,new,9
334,86100,normal,4
959,44200,normal,7
688,54300,normal,10
3453,83100,normal,6
374,60200,normal,4
451,170400,normal,7
1508,178300,soldout,1
41,59200,normal,5
207,51500,normal,6
3341,177300,normal,8
1528,499100,normal,8
1578,314100,soldout,1
1365,137800,normal,4
345,105900,normal,5
489,156200,normal,7
1990,817800,soldout,1
1481,684200,new,6
942,86500,normal,4
1480,104900,normal,4
396,430000,normal,6
