id,cr,state,daysremaining
1895,400000,limited,-1
1933,21100,limited,2
919,34000,limited,3
3442,33000,normal,5
829,100300,normal,8
173,154200,normal,5
48,106400,new,13
3438,48900,normal,5
204,58400,normal,5
779,17700,normal,6
135,45700,normal,6
334,86100,new,10
379,52600,limited,3
773,179900,normal,5
301,46600,limited,3
374,60200,new,10
203,61400,normal,4
1508,178300,new,7
1729,37500,normal,4
843,105500,normal,4
1027,427500,normal,5
3389,61900,normal,5
1578,314100,normal,7
3439,215200,limited,3
3524,389500,limited,2
3431,220700,limited,3
1990,817800,normal,7
205,221200,normal,6
1378,200500,soldout,1
1399,70000,limited,2
187,80600,limited,2
