id,cr,state,daysremaining
3442,29200,normal,4
1385,12400,limited,2
204,56700,normal,4
3403,42900,limited,2
3564,57600,normal,9
3513,44700,normal,5
829,100100,normal,6
1985,79600,soldout,1
810,53300,normal,5
779,19900,normal,5
3466,181200,normal,7
709,51500,soldout,1
1448,60600,normal,4
1773,37500,normal,7
3453,74100,normal,5
451,165000,normal,6
41,53700,limited,3
3344,166100,new,8
207,52600,limited,2
688,61500,soldout,1
3431,210300,normal,4
1544,358700,limited,2
187,75900,normal,6
1378,203100,normal,4
1528,491700,normal,9
1373,105200,normal,4
3389,65900,normal,5
1399,81700,normal,4
489,158300,normal,6
3524,396300,normal,6
