id,cr,state,daysremaining
3611,70000,normal,-1
3612,70000,normal,-1
3611,70000,limited,-1
3612,70000,limited,-1
3454,145900,limited,2
3603,12200,limited,3
173,146700,normal,5
1778,30900,soldout,1
1537,21500,normal,8
3567,13200,normal,6
1671,59900,new,9
729,39900,limited,2
919,32600,normal,10
3422,219600,normal,6
1729,36200,normal,4
3377,60200,limited,3
211,76300,normal,7
3551,84200,soldout,1
1895,352200,normal,7
3384,45000,normal,4
374,62900,limited,3
78,57500,normal,6
102,162800,normal,6
843,114500,normal,8
1507,310800,normal,6
1480,104600,soldout,1
3404,430400,normal,5
1990,790200,new,11
3570,53500,limited,3
3439,229500,normal,4
345,104300,limited,2
1481,699400,limited,3
1402,112800,normal,7
210,387000,normal,4
