id,cr,state,daysremaining
1541,63800,normal,-1
3424,92000,normal,-1
3547,24400,normal,-1
187,95000,normal,-1
1537,20000,normal,4
1933,21100,normal,5
204,58400,normal,9
919,34000,normal,6
3442,33000,new,8
829,100300,new,11
173,154200,normal,8
3530,165200,limited,2
3438,48900,normal,8
135,45700,normal,9
3344,179000,normal,8
709,57400,limited,3
3443,165700,normal,6
1448,59900,limited,2
24,58300,normal,4
1773,40500,normal,5
931,97000,normal,7
1370,21900,normal,4
1542,48500,limited,2
3471,70300,soldout,1
1893,257300,normal,5
1722,189400,soldout,1
1545,314000,limited,3
1689,114900,normal,7
3398,776800,limited,2
1507,321100,soldout,1
3359,138000,limited,2
1539,137900,limited,2
1504,244900,normal,8
210,396000,limited,3
