id,cr,state,daysremaining
211,90000,limited,-1
3603,14000,limited,-1
1461,52100,normal,7
3438,49500,normal,6
48,98500,normal,6
1523,15100,normal,5
729,44900,new,7
1933,20600,normal,10
1778,32700,normal,7
3530,168600,soldout,1
37,50100,normal,6
3454,146100,normal,10
1729,43600,normal,9
931,82200,soldout,1
655,51200,limited,3
3384,39600,normal,12
3551,89000,normal,9
78,57600,normal,11
203,56900,limited,3
1895,346000,normal,11
514,106700,limited,2
3432,41400,limited,2
1480,101000,normal,5
205,215700,soldout,1
3570,56200,normal,10
3424,95800,normal,4
1689,123400,new,13
345,105800,normal,6
3404,406400,normal,8
1578,301900,limited,3
3439,215200,normal,4
1481,659700,normal,7
