id,cr,state,daysremaining
3466,200000,limited,-1
1985,110000,limited,-1
3549,42500,normal,5
821,56700,new,8
137,15100,limited,3
1527,12300,normal,9
63,58200,normal,5
3563,62500,soldout,1
1973,24700,normal,5
3356,39000,new,10
1044,44900,normal,8
201,27500,soldout,1
967,68100,soldout,1
379,53600,limited,2
533,495800,normal,6
3471,67600,normal,8
104,82000,normal,5
959,42800,new,11
51,25500,normal,8
1542,47800,limited,2
1508,168400,limited,3
3555,132500,normal,4
1365,143600,limited,3
1504,247500,normal,6
1545,322100,new,8
293,402600,normal,6
1893,269300,soldout,1
3434,394700,limited,2
3358,157800,normal,9
799,61000,normal,8
1506,242700,limited,2
3359,139400,normal,8
