id,cr,state,daysremaining
3530,180000,limited,-1
1985,87400,normal,5
1385,13600,new,9
137,15900,soldout,1
3356,38200,new,9
145,13400,new,8
3403,49100,normal,5
63,49300,normal,6
1671,59000,normal,6
3513,53800,normal,7
1778,31900,limited,2
3432,45300,soldout,1
843,105500,new,10
3377,71700,soldout,1
3385,218100,normal,5
211,69200,normal,5
104,81600,soldout,1
379,52600,new,8
3466,192200,limited,2
78,59000,normal,6
773,179900,new,10
1402,115500,limited,3
187,80600,normal,8
1378,200500,normal,7
1426,409800,limited,3
82,194200,soldout,1
3524,389500,normal,7
3389,61900,new,10
3431,220700,new,8
1384,27400,limited,3
1399,70000,normal,7
