id,cr,state,daysremaining
3563,61600,normal,-1
1985,110000,limited,-1
1985,110000,limited,-1
1985,110000,limited,-1
1985,110000,limited,-1
1985,110000,limited,-1
201,30600,limited,3
63,47400,normal,5
137,15900,limited,3
1671,63500,normal,4
1973,21700,soldout,1
3549,48700,normal,4
1044,51400,normal,7
821,51900,normal,7
1527,13800,normal,8
709,55300,normal,6
3453,76900,normal,8
959,44100,normal,7
1027,471500,limited,2
3555,129700,limited,2
3471,73400,limited,3
24,46900,limited,3
451,174200,normal,7
334,89700,normal,6
1370,23200,soldout,1
1458,33000,limited,3
1378,207400,normal,9
3359,137000,limited,2
1426,397100,normal,5
1545,340400,limited,2
1410,288600,normal,4
187,70100,normal,8
799,66000,limited,2
82,194000,normal,5
1384,30800,normal,5
