id,cr,state,daysremaining
1527,12900,soldout,1
1796,143900,new,11
3422,202500,normal,5
137,17000,normal,9
829,99900,limited,2
1461,53200,normal,8
1778,29700,normal,6
1044,43400,normal,4
201,28000,limited,3
48,99100,normal,4
207,60200,normal,7
3453,72800,normal,6
1729,37600,limited,2
451,165000,normal,7
959,47300,normal,6
334,89900,normal,4
1027,426400,limited,2
41,61600,normal,5
379,61800,new,8
374,59300,normal,5
1481,695900,limited,3
1528,496600,normal,4
3359,143800,normal,8
489,159500,normal,4
1410,301300,normal,8
345,104900,limited,2
1480,102300,soldout,1
396,431600,limited,3
1545,332300,normal,6
1458,37800,new,8
