id,cr,state,daysremaining
1933,21400,normal,7
1973,25900,new,7
173,151900,normal,6
3442,34100,normal,7
3438,55000,normal,7
919,30900,normal,5
1985,80300,normal,9
135,46300,normal,8
3403,47100,new,7
63,47900,normal,8
709,62800,limited,2
1370,21500,normal,6
1895,358000,normal,6
1542,56700,limited,2
3443,171600,new,9
1773,45000,normal,6
688,58600,soldout,1
3344,162000,normal,9
3471,74700,normal,6
3384,39700,new,7
187,72000,normal,9
1722,185700,normal,6
1399,79400,normal,8
3389,72500,normal,9
3434,366500,normal,5
3404,415400,normal,6
1378,200000,normal,9
1384,26800,normal,5
1426,411600,normal,4
3431,218200,normal,7
