id,cr,state,daysremaining
3611,70000,normal,-1
3612,70000,normal,-1
3612,70000,new,-1
3611,70000,new,-1
3575,10300,new,8
3603,12200,soldout,1
173,146700,limited,3
135,46200,normal,10
1537,21500,normal,6
3567,13200,normal,4
1671,59900,normal,7
3573,23700,new,11
919,32600,normal,8
3422,219600,normal,4
1729,36200,limited,2
3377,60200,soldout,1
211,76300,normal,5
3385,223900,normal,9
1895,352200,normal,5
3384,45000,limited,2
374,62900,soldout,1
78,57500,normal,4
102,162800,normal,4
843,114500,normal,6
1507,310800,normal,4
1689,119700,normal,8
3404,430400,limited,3
1990,790200,normal,9
3570,53500,soldout,1
3439,229500,limited,2
1539,137900,new,10
1481,699400,soldout,1
1402,112800,normal,5
210,387000,limited,2
