id,cr,state,daysremaining
1448,68000,normal,-1
3573,30000,normal,-1
773,200000,limited,-1
3524,400000,limited,-1
489,180000,limited,-1
187,95000,normal,-1
187,95000,normal,-1
3356,43600,limited,3
1796,143800,normal,5
3513,50800,new,8
1385,13600,soldout,1
3442,29100,normal,5
729,37600,normal,8
204,47000,soldout,1
810,50700,normal,4
829,101200,normal,7
3530,164900,limited,2
3551,80400,normal,5
374,62800,normal,7
379,52500,soldout,1
3385,223900,limited,3
211,77500,limited,2
78,57700,normal,4
1729,41400,normal,5
843,114400,limited,3
1895,327300,normal,5
3384,45700,normal,4
942,84600,new,8
1480,99200,new,10
1402,115300,normal,10
1507,315900,limited,2
1689,122800,normal,5
3434,402900,normal,4
3404,409200,normal,5
1539,137900,limited,3
1722,187100,soldout,1
1893,265100,limited,3
