id,cr,state,daysremaining
1537,19400,new,10
3573,22700,new,9
1523,17900,normal,5
3454,141800,normal,4
3567,14200,normal,10
3438,53100,normal,4
1933,22700,normal,4
37,58500,limited,2
3422,205200,normal,4
173,161400,new,10
3384,44800,limited,2
1542,47000,normal,6
3377,61100,soldout,1
301,46300,normal,5
533,539800,new,12
773,173400,normal,4
104,84800,new,11
1895,359300,limited,2
1508,165200,normal,8
102,169000,limited,3
942,84600,soldout,1
1506,252000,new,8
1539,138200,soldout,1
3404,441300,limited,2
1480,99200,limited,3
1402,115300,limited,3
1365,136500,normal,7
1504,244400,new,9
293,398200,new,8
1893,267200,limited,2
