id,cr,state,daysremaining
779,16900,limited,2
1523,16500,new,11
1461,52800,normal,12
48,103100,normal,11
3530,165200,limited,3
37,50200,normal,8
3564,50700,limited,3
1778,34000,normal,8
729,44900,normal,5
3575,11800,new,10
514,98700,limited,3
655,45500,normal,4
1729,44500,normal,9
203,65900,normal,4
931,84600,limited,2
374,52900,normal,12
3385,213700,new,11
3432,41100,limited,3
1773,38600,soldout,1
843,115200,normal,11
345,105800,normal,10
1578,286800,normal,6
3404,441300,new,14
1528,509900,limited,2
3439,214800,normal,5
1481,690200,normal,8
205,219900,soldout,1
1507,308300,normal,11
3398,783800,normal,6
3424,97400,normal,4
