id,cr,state,daysremaining
843,130000,normal,-1
82,220000,normal,-1
82,220000,normal,-1
1044,49200,normal,9
63,50700,normal,7
137,14900,normal,4
3563,50700,soldout,1
135,52000,soldout,1
1527,13000,new,10
1973,26400,normal,6
201,30500,normal,4
3547,25500,limited,2
3549,41400,normal,5
207,51500,soldout,1
3344,165000,new,8
41,58600,normal,5
3466,196400,normal,7
1448,58600,normal,5
3453,75100,normal,6
334,82800,limited,2
451,163100,normal,7
1773,38100,normal,9
709,56200,soldout,1
1373,106600,limited,2
3389,61100,normal,5
3431,207000,limited,3
1378,209600,normal,4
187,75900,normal,5
205,216400,normal,7
1399,77600,soldout,1
489,161000,normal,6
1528,512200,normal,8
