id,cr,state,daysremaining
379,70000,normal,-1
821,55600,normal,6
1527,13800,normal,7
48,106400,normal,6
137,15900,normal,9
1461,48200,normal,8
201,30700,normal,8
1778,31900,normal,10
1973,23300,new,7
3422,203800,normal,5
3454,136700,limited,2
688,54300,normal,4
1542,48500,normal,8
3471,70300,normal,7
1370,21900,new,10
451,170400,soldout,1
3341,177300,limited,2
709,57400,normal,8
1448,59900,new,7
1773,40500,new,10
24,58300,normal,9
489,156200,soldout,1
1507,321100,normal,6
1689,114900,new,12
3398,776800,normal,7
3359,138000,new,7
1722,189400,normal,5
1539,137900,normal,7
1528,499100,soldout,1
1893,257300,normal,9
210,396000,normal,8
