id,cr,state,daysremaining
3434,450000,new,-1
3422,203800,limited,3
1985,87400,new,10
201,30700,normal,6
1973,23300,normal,5
821,55600,limited,3
48,106400,limited,3
1527,13800,normal,4
1778,31900,normal,7
137,15900,normal,6
1461,48200,normal,5
24,58300,new,12
959,44200,limited,3
688,54300,normal,6
3453,83100,limited,2
1542,48500,new,10
451,170400,limited,3
3471,70300,normal,9
41,59200,soldout,1
207,51500,limited,2
3341,177300,normal,4
1528,499100,normal,4
1722,189400,normal,8
210,396000,new,11
345,105900,soldout,1
489,156200,limited,3
3398,776800,normal,9
1481,684200,limited,2
1507,321100,new,8
1539,137900,new,9
396,430000,limited,2
