id,cr,state,daysremaining
3442,29200,limited,2
3438,49500,new,13
204,56700,limited,2
1523,15100,new,12
3564,57600,normal,7
3513,44700,limited,3
829,100100,normal,4
3530,168600,normal,8
810,53300,limited,3
779,19900,limited,3
3466,181200,normal,5
931,82200,normal,8
1448,60600,limited,2
1773,37500,normal,5
3453,74100,limited,3
451,165000,normal,4
41,53700,soldout,1
3344,166100,normal,6
514,106700,new,9
3432,41400,normal,9
3431,210300,limited,2
205,215700,new,8
187,75900,normal,4
1378,203100,limited,2
1528,491700,normal,7
1373,105200,limited,2
3389,65900,limited,3
1399,81700,limited,2
489,158300,normal,4
3524,396300,normal,4
