id,cr,state,daysremaining
82,220000,normal,-1
187,95000,normal,-1
3438,50200,normal,8
1523,16500,normal,7
1461,52800,normal,8
48,103100,normal,7
1933,22700,normal,9
37,50200,normal,4
3454,148100,normal,8
1778,34000,normal,4
729,44900,soldout,1
3575,11800,normal,6
3551,72200,normal,9
78,58600,new,12
1729,44500,normal,5
3384,49300,new,13
1895,343200,normal,12
374,52900,normal,8
3385,213700,normal,7
379,62700,normal,7
211,74700,normal,9
843,115200,normal,7
345,105800,normal,6
1578,286800,limited,2
3404,441300,normal,10
3570,48700,normal,8
3439,214800,soldout,1
1481,690200,normal,4
1689,115800,normal,10
1507,308300,normal,7
3398,783800,limited,2
1990,837800,new,8
