id,cr,state,daysremaining
779,16900,normal,8
3513,43200,normal,6
204,53500,normal,5
3403,43200,limited,3
1985,84500,limited,2
810,52100,normal,5
3564,50700,normal,9
1385,12100,limited,2
3442,32000,normal,4
829,98500,normal,6
514,98700,new,9
1448,59800,limited,2
3453,73100,limited,3
41,62000,soldout,1
931,84600,normal,8
451,164100,normal,4
3344,162800,normal,6
3432,41100,normal,9
1773,38600,normal,7
3466,183500,normal,4
3389,67800,normal,5
1373,104900,limited,3
489,160500,normal,6
1528,509900,normal,8
3431,225000,limited,3
187,73200,normal,5
205,219900,normal,7
3524,387200,normal,5
1378,202200,limited,3
1399,72500,limited,3
