id,cr,state,daysremaining
137,15900,soldout,1
3438,51900,new,10
1933,24400,normal,9
829,104800,limited,2
3422,203800,normal,6
1796,131000,normal,6
1778,35100,normal,8
1461,56800,soldout,1
201,27000,limited,3
173,154500,normal,8
3384,45300,soldout,1
211,80100,normal,6
3344,164600,limited,2
203,62200,normal,8
3443,166800,soldout,1
3385,217900,normal,4
1027,450400,new,10
843,107700,normal,6
773,178600,normal,6
301,39600,normal,6
1545,315500,normal,4
1458,34300,normal,6
1528,499700,soldout,1
1410,302500,limited,3
489,160400,soldout,1
293,388400,normal,7
1402,114400,normal,8
82,194400,normal,6
1507,310600,new,8
3359,140100,limited,2
