id,cr,state,daysremaining
345,120000,normal,-1
931,100000,normal,-1
3432,42000,normal,-1
204,51900,normal,8
137,17000,normal,4
135,49600,new,10
1933,24900,normal,8
1461,53200,limited,3
173,146700,normal,7
3530,174700,normal,4
1796,133800,normal,7
3438,47900,normal,9
919,35100,normal,7
3344,162200,normal,8
3443,171600,normal,8
3341,164600,normal,4
1773,42000,normal,4
688,61500,normal,6
1370,23600,limited,3
3384,49300,new,7
3471,80600,normal,5
24,49900,normal,4
3385,216500,new,10
1893,258300,normal,6
3434,373200,normal,6
1378,209800,new,11
1426,393900,new,6
1722,200200,normal,6
210,401300,limited,3
1689,115600,limited,2
3404,438500,normal,8
3398,774000,normal,4
1384,31300,normal,7
