id,cr,state,daysremaining
3564,50700,normal,5
829,98500,limited,2
1461,52800,normal,12
810,52100,soldout,1
48,103100,normal,12
3513,43200,soldout,1
3530,165200,limited,3
1778,34000,normal,8
779,16900,limited,2
729,44900,normal,5
655,45500,limited,2
211,74700,normal,10
843,115200,normal,10
3385,213700,normal,8
1729,44500,normal,7
3551,72200,new,10
203,65900,limited,2
1895,343200,normal,12
374,52900,normal,10
379,62700,new,8
1507,308300,normal,9
345,105800,normal,7
1578,286800,limited,3
3404,441300,normal,11
1689,115800,normal,12
3439,214800,limited,2
1481,690200,normal,5
3570,48700,new,10
3398,783800,limited,3
3424,97400,soldout,1
