id,cr,state,daysremaining
773,200000,normal,-1
3524,400000,normal,-1
489,180000,normal,-1
3341,200000,normal,-1
204,47000,new,8
1044,47700,limited,3
1985,86600,normal,7
1527,12800,limited,2
1385,13600,normal,8
145,16100,normal,6
3530,164900,normal,9
3403,42100,normal,6
821,58100,soldout,1
3356,43600,new,10
379,52500,limited,3
203,61400,soldout,1
211,77500,normal,6
655,43700,soldout,1
3551,80400,normal,5
843,114400,normal,5
78,57700,normal,4
3385,223900,limited,3
3384,45700,normal,6
1729,41400,normal,6
1893,265100,normal,8
1539,137900,normal,4
3570,50200,soldout,1
3404,409200,new,9
1689,122800,normal,11
1722,187100,limited,2
1507,315900,limited,2
345,99200,soldout,1
3434,402900,normal,6
