id,cr,state,daysremaining
967,80000,normal,-1
3377,80000,normal,-1
187,95000,soldout,-1
3356,50000,soldout,-1
3454,148100,normal,6
3575,11800,normal,4
1461,52800,normal,4
37,50200,limited,2
48,103100,normal,4
1523,16500,normal,4
1933,22700,normal,5
3567,13200,new,11
3438,50200,normal,4
3422,203800,normal,5
78,58600,normal,6
211,74700,limited,2
843,115200,limited,2
102,169000,new,10
3377,61100,normal,8
3551,72200,limited,2
3384,49300,normal,7
1895,343200,normal,4
374,52900,limited,2
773,173400,new,9
1507,308300,soldout,1
1893,265800,normal,11
210,394400,normal,5
3404,441300,limited,3
1689,115800,normal,4
3434,393600,normal,6
1722,184200,normal,7
3570,48700,limited,2
1539,138000,normal,4
1990,837800,soldout,1
