id,cr,state,daysremaining
345,120000,normal,-1
3513,47900,limited,3
779,17500,new,9
3356,37900,normal,8
1523,16700,normal,4
3454,150000,new,9
810,48200,normal,6
1671,61200,limited,2
1537,19300,limited,3
1385,12900,normal,6
145,16000,normal,7
959,47300,normal,8
3453,72800,normal,7
451,165000,new,9
1729,37600,limited,3
773,174500,soldout,1
1027,426400,normal,4
334,89900,normal,5
41,61600,new,7
203,63100,soldout,1
374,59300,normal,7
1480,102300,limited,2
1481,695900,limited,3
3359,143800,normal,8
1545,332300,new,8
396,431600,normal,4
1365,136500,soldout,1
1410,301300,normal,9
1528,496600,normal,5
489,159500,normal,5
