id,cr,state,daysremaining
931,100000,limited,-1
137,15900,normal,5
1461,48200,normal,4
48,106400,limited,2
1778,31900,normal,6
3422,203800,soldout,1
201,30700,normal,4
1985,87400,normal,8
821,55600,soldout,1
1973,23300,limited,3
1527,13800,limited,2
3341,177300,normal,8
207,51500,normal,6
334,86100,limited,3
959,44200,normal,6
688,54300,normal,9
374,60200,limited,3
3453,83100,normal,5
3471,70300,new,12
451,170400,normal,6
41,59200,normal,4
1990,817800,soldout,1
942,86500,normal,4
1480,104900,normal,4
396,430000,normal,6
1528,499100,normal,7
345,105900,normal,4
1365,137800,limited,3
1722,189400,new,11
489,156200,normal,6
1481,684200,normal,5
