id,cr,state,daysremaining
1985,110000,normal,-1
1542,65000,normal,-1
810,53200,normal,7
204,55200,limited,2
729,37600,normal,7
3403,49400,limited,2
829,101200,normal,6
3530,171300,normal,6
3513,50800,normal,7
3564,54100,normal,8
1796,129600,soldout,1
3442,28200,normal,4
1729,40800,normal,9
211,64800,normal,4
3384,44800,normal,12
379,52900,limited,2
3551,78600,normal,4
374,62800,normal,7
843,105400,normal,8
3385,223300,normal,4
78,58800,normal,7
1895,359300,normal,10
1689,120700,normal,9
1893,267200,normal,11
3404,441300,normal,12
1539,138200,normal,10
1722,185500,normal,8
942,84600,new,8
3434,365800,normal,8
1402,115300,normal,10
1480,99200,new,10
1507,320700,normal,4
