id,cr,state,daysremaining
3384,55000,limited,-1
3573,30000,limited,-1
810,53200,normal,11
204,55200,normal,6
145,14400,limited,2
3403,49400,normal,6
3356,38100,limited,2
3530,171300,normal,10
1985,82700,limited,3
1385,12000,limited,3
1796,129600,normal,5
3442,28200,normal,8
1729,40800,normal,13
211,64800,normal,8
203,55800,limited,3
379,52900,normal,6
3551,78600,normal,8
655,53400,limited,3
843,105400,new,12
3385,223300,normal,8
78,58800,normal,11
1895,359300,new,14
1689,120700,normal,13
1481,687700,limited,3
3424,98100,limited,2
3398,787400,limited,2
1990,778500,limited,2
210,399800,normal,4
3434,365800,normal,12
3570,57100,limited,3
345,99500,normal,4
1507,320700,normal,8
