id,cr,state,daysremaining
779,16900,normal,6
3513,43200,normal,4
204,53500,limited,3
3403,43200,soldout,1
3530,165200,new,7
810,52100,limited,3
3564,50700,normal,7
1778,34000,new,12
3442,32000,limited,2
829,98500,normal,4
514,98700,normal,7
655,45500,new,8
3453,73100,soldout,1
203,65900,normal,8
931,84600,normal,6
451,164100,limited,2
3344,162800,normal,4
3432,41100,normal,7
1773,38600,normal,5
3466,183500,limited,2
3389,67800,limited,3
1373,104900,soldout,1
489,160500,normal,4
1528,509900,normal,6
3431,225000,soldout,1
187,73200,limited,3
205,219900,normal,5
3524,387200,limited,3
1378,202200,soldout,1
1399,72500,soldout,1
