id,cr,state,daysremaining
3524,400000,normal,-1
3551,90000,normal,-1
63,50700,normal,9
201,30500,normal,6
3563,50700,limited,2
135,52000,limited,3
1973,26400,normal,8
1671,63000,soldout,1
3547,25500,limited,3
3549,41400,normal,7
137,14900,normal,4
1044,49200,normal,10
3471,65500,soldout,1
3341,166500,normal,4
709,56200,normal,11
24,57400,normal,4
533,539800,soldout,1
3443,176100,soldout,1
334,82800,new,11
959,43300,limited,2
1370,23600,normal,7
1027,462400,soldout,1
1399,77600,new,12
1541,58300,normal,9
82,181700,normal,7
1373,106600,new,11
1458,37100,limited,2
1384,26800,soldout,1
1426,397100,normal,7
396,432900,normal,9
1544,378100,normal,9
