id,cr,state,daysremaining
204,55200,normal,4
1385,12000,soldout,1
810,53200,normal,8
829,101200,new,8
1985,82700,soldout,1
3530,171300,normal,7
1796,129600,limited,2
3442,28200,normal,6
729,37600,normal,7
3403,49400,limited,3
931,80900,normal,4
655,53400,normal,6
514,98400,normal,5
3385,223300,normal,11
3344,165000,limited,2
203,55800,normal,5
3551,78600,normal,10
379,52900,normal,8
1773,38100,limited,2
3432,42300,normal,5
3424,98100,normal,7
489,161000,limited,2
1481,687700,new,9
3439,217200,normal,4
3398,787400,normal,6
1578,294800,normal,4
3524,386700,soldout,1
1990,778500,new,8
1528,512200,normal,4
205,216400,limited,2
