id,cr,state,daysremaining
1461,52100,normal,4
3438,49500,limited,3
48,98500,limited,3
1523,15100,limited,2
729,44900,normal,4
1933,20600,normal,7
1778,32700,normal,4
3575,11300,normal,9
37,50100,limited,3
3454,146100,normal,7
1729,43600,normal,6
374,57100,normal,9
211,73400,new,12
3384,39600,normal,9
3551,89000,normal,6
78,57600,normal,8
843,116800,new,11
1895,346000,normal,8
3385,213800,normal,11
379,62700,normal,12
1480,101000,limited,2
1507,319400,normal,10
3570,56200,normal,7
3424,95800,soldout,1
1689,123400,normal,10
345,105800,limited,3
3404,406400,normal,5
3398,788800,new,8
3439,215200,soldout,1
1481,659700,normal,4
