id,cr,state,daysremaining
1542,65000,limited,-1
48,106400,normal,6
3422,203800,normal,5
1778,31900,normal,10
3454,136700,limited,2
201,30700,normal,8
1973,23300,new,7
821,55600,normal,5
137,15900,normal,8
1527,13800,normal,6
1461,48200,normal,7
211,69200,normal,7
78,59000,normal,7
3384,42000,limited,2
3466,192200,limited,3
3377,71700,limited,2
1895,359500,soldout,1
3385,218100,normal,6
3432,45300,soldout,1
104,81600,soldout,1
514,97200,soldout,1
1410,284500,soldout,1
1378,200500,normal,9
1373,106900,limited,2
82,194200,normal,4
3524,389500,new,9
1426,409800,normal,5
3358,155600,limited,2
1402,115500,normal,4
1384,27400,normal,5
187,80600,normal,9
