id,cr,state,daysremaining
51,35000,normal,-1
3575,14000,normal,-1
3575,14000,normal,-1
3575,14000,normal,-1
1778,31900,normal,9
1461,56800,normal,9
729,37600,limited,3
3513,50800,normal,4
779,16200,normal,8
810,53200,limited,3
829,101200,limited,3
3530,171300,limited,2
3564,54100,normal,5
3442,28200,soldout,1
3384,44800,normal,11
374,62800,normal,6
379,52900,soldout,1
211,64800,normal,5
843,105400,normal,9
3385,223300,normal,4
1729,40800,normal,9
1895,359300,normal,11
78,58800,normal,7
3551,78600,limited,2
210,399800,limited,2
3434,365800,normal,9
1539,138200,normal,10
3404,441300,normal,11
345,99500,limited,2
3570,57100,soldout,1
1507,320700,normal,6
1689,120700,normal,9
1722,185500,normal,9
1893,267200,normal,11
