id,cr,state,daysremaining
1796,134500,normal,7
145,16100,normal,6
3549,46600,soldout,1
3356,43600,normal,5
821,47000,limited,2
1044,45900,normal,4
1385,12100,normal,8
1985,84500,new,8
1527,12700,limited,3
3442,32000,normal,10
1448,59800,normal,6
1773,38600,new,10
207,54900,soldout,1
3466,183500,normal,9
3453,73100,normal,7
709,58000,limited,3
41,62000,normal,5
688,56400,soldout,1
451,164100,normal,8
334,73600,limited,2
82,179100,soldout,1
3389,67800,normal,8
3431,225000,normal,6
1541,63100,soldout,1
396,444300,soldout,1
1378,202200,normal,6
3524,387200,normal,8
1544,363800,normal,4
1373,104900,normal,6
1399,72500,normal,6
