id,cr,state,daysremaining
3603,14000,limited,-1
3549,43900,normal,6
201,27900,normal,5
821,58100,normal,7
63,51800,normal,7
3547,29200,soldout,1
1044,47700,normal,9
137,17100,limited,2
1973,21800,normal,6
3356,39300,new,10
1527,12800,normal,8
3341,170400,new,9
104,81900,limited,2
3471,67500,normal,7
1370,23600,new,10
24,54000,normal,9
959,49700,normal,9
1027,468100,normal,7
533,524500,limited,2
3443,166500,normal,6
51,30100,normal,6
1384,30300,normal,8
3358,156200,normal,5
1426,408700,new,11
1541,55600,new,9
799,61000,normal,4
3359,140400,normal,6
1458,38900,normal,8
1545,318500,normal,5
293,388500,limited,2
396,428500,new,10
