id,cr,state,daysremaining
1537,19300,soldout,1
821,54600,new,8
1523,16700,limited,2
779,17500,normal,7
829,99900,new,10
3454,150000,normal,7
145,16000,normal,4
1385,12900,normal,4
810,48200,limited,3
3356,37900,normal,4
773,174500,normal,7
211,73400,normal,5
3443,171600,limited,2
843,108100,normal,6
3385,224700,normal,4
3344,162000,limited,2
1027,426400,new,10
301,42300,normal,6
203,63100,normal,8
78,59900,limited,3
205,222800,normal,5
3389,72500,limited,3
1578,289700,normal,6
3431,218200,limited,2
1990,783400,normal,6
1378,200000,soldout,1
3439,211300,soldout,1
1399,79400,soldout,1
942,90700,normal,6
187,72000,soldout,1
