id,cr,state,daysremaining
3524,400000,normal,-1
1796,133800,soldout,1
829,100300,normal,9
135,49600,normal,7
1933,24900,limited,2
3438,47900,normal,6
779,17700,normal,5
919,35100,soldout,1
3442,31800,normal,5
204,51900,limited,2
173,146700,soldout,1
688,65500,soldout,1
931,97000,normal,8
3471,80600,limited,2
24,46800,limited,2
3466,192200,new,12
514,97200,normal,10
104,81600,new,10
3443,171600,normal,6
533,486600,new,7
3344,162200,limited,2
1722,200200,soldout,1
3398,774000,limited,2
210,385700,soldout,1
293,402700,normal,7
3358,155600,normal,10
1893,258300,soldout,1
1689,116300,limited,2
3434,373200,normal,5
3404,438500,normal,6
1504,244100,limited,2
