id,cr,state,daysremaining
3564,61600,normal,-1
655,44600,normal,-1
3555,150000,soldout,-1
3555,150000,soldout,-1
919,33900,normal,8
37,48200,limited,2
1778,34000,normal,6
3547,29100,new,8
1537,18900,normal,6
3454,135200,soldout,1
173,154700,normal,4
779,17800,soldout,1
48,99100,limited,2
1461,51900,normal,7
102,171600,new,10
203,56300,soldout,1
773,179800,new,9
3377,71700,normal,8
301,42000,new,9
1895,343200,normal,8
374,50500,normal,6
1542,51300,new,9
3551,86700,limited,2
1729,36500,limited,2
3434,372400,normal,7
3398,771300,soldout,1
210,396400,limited,2
1893,258700,normal,7
1402,113900,new,11
1689,123400,normal,10
1507,313200,normal,4
1539,141800,normal,5
3404,437300,normal,7
942,79100,new,8
