id,cr,state,daysremaining
3422,205300,normal,8
1778,32900,limited,2
729,39300,limited,3
3603,12400,limited,3
919,28900,normal,12
173,149600,normal,8
135,49300,new,13
3567,12900,normal,6
1671,56400,normal,13
1537,19600,normal,10
211,64800,normal,8
1895,343200,new,7
102,171600,normal,13
78,57000,normal,6
3384,45600,normal,5
1729,43100,normal,4
3377,60500,normal,8
3551,85400,soldout,1
843,116700,normal,9
374,61100,limited,3
345,103100,soldout,1
3404,413100,normal,4
1689,115400,normal,8
3570,50900,limited,3
3439,224100,normal,4
1481,661000,limited,3
1402,115800,normal,12
1990,786300,normal,9
210,396600,normal,7
1507,308300,normal,4
