id,cr,state,daysremaining
1729,50000,normal,-1
3611,70000,normal,-1
3442,29900,normal,5
3403,48900,normal,5
1385,13300,limited,2
3438,46800,normal,9
1985,90600,limited,2
1796,143800,soldout,1
204,51100,normal,4
1523,16800,normal,11
810,49500,normal,5
829,98500,normal,7
451,165700,normal,10
3466,197000,normal,10
334,75800,normal,6
207,59700,normal,6
709,61500,normal,6
3344,162000,new,13
688,64700,normal,5
24,49500,soldout,1
3341,164000,soldout,1
1370,21200,limited,3
1541,55800,soldout,1
396,431500,normal,5
82,189600,normal,5
1410,294600,normal,4
3389,72700,new,10
3431,209400,new,8
1373,102700,normal,6
1544,348800,normal,7
1426,404700,limited,2
205,220300,normal,11
