id,cr,state,daysremaining
3524,400000,soldout,-1
3551,90000,soldout,-1
63,50700,normal,4
201,30500,soldout,1
821,53500,normal,5
3356,38100,normal,10
1973,26400,limited,3
1527,13000,normal,6
1796,129600,normal,12
3549,41400,limited,2
145,14400,normal,8
1044,49200,normal,5
207,51500,normal,5
3453,75100,normal,8
709,56200,normal,6
451,163100,normal,9
688,58800,normal,4
1448,58600,normal,6
334,82800,normal,6
3466,196400,normal,8
1370,23600,limited,2
41,58600,normal,5
1399,77600,normal,7
1541,58300,normal,4
82,181700,limited,2
1373,106600,normal,6
3389,61100,normal,7
3431,207000,normal,5
1426,397100,limited,2
396,432900,normal,4
1544,378100,normal,4
