id,cr,state,daysremaining
829,104800,normal,6
1527,13300,limited,3
204,52800,limited,2
201,27000,normal,7
3454,143500,soldout,1
1461,56800,new,7
137,15900,normal,6
48,107900,limited,2
1044,45100,limited,3
3422,203800,new,9
709,52400,limited,3
3344,164600,normal,8
1508,179700,normal,6
533,487300,limited,3
514,106400,limited,2
3385,217900,new,10
688,58600,normal,5
3471,73800,normal,5
3443,166800,normal,7
3384,45300,normal,6
1480,107700,normal,7
396,440200,new,10
205,215800,limited,2
1365,143600,new,7
1578,286600,limited,2
489,160400,new,10
1990,828800,limited,2
1528,499700,new,9
345,104300,normal,7
942,79300,limited,3
