id,cr,state,daysremaining
3555,150000,soldout,-1
3551,90000,soldout,-1
3438,53100,normal,5
1537,19400,new,10
1933,22700,normal,5
3567,14200,normal,10
37,58500,limited,3
1523,17900,normal,5
3454,141800,normal,4
3422,205200,normal,4
3573,22700,new,9
173,161400,new,10
104,84800,normal,8
102,169000,limited,2
959,43300,new,11
3471,65500,normal,9
773,173400,soldout,1
1542,47000,normal,4
533,539800,normal,8
301,46300,soldout,1
1508,165200,normal,5
3555,128900,normal,7
3358,161700,normal,7
1458,37100,normal,9
1384,26800,new,9
799,65700,normal,7
1506,252000,normal,4
1504,244400,normal,5
293,398200,normal,4
3359,140900,normal,7
1545,340400,normal,6
1365,136500,limited,2
