id,cr,state,daysremaining
3555,150000,normal,-1
3551,90000,normal,-1
3438,53100,normal,9
1461,56800,normal,4
1933,22700,normal,9
779,16200,limited,3
37,58500,normal,7
1523,17900,normal,9
3454,141800,normal,8
3422,205200,new,8
1778,31900,normal,4
48,98200,normal,4
1729,40800,soldout,1
102,169000,normal,6
3384,44800,normal,4
3377,61100,limited,3
773,173400,normal,5
1542,47000,normal,8
533,539800,new,12
301,46300,normal,5
1508,165200,normal,9
1895,359300,limited,2
1689,120700,soldout,1
1893,267200,limited,3
3404,441300,normal,4
1539,138200,limited,2
1506,252000,new,8
1504,244400,new,9
293,398200,new,8
1402,115300,limited,2
1480,99200,limited,2
1365,136500,normal,6
