id,cr,state,daysremaining
1448,68000,normal,-1
3573,30000,normal,-1
3471,90000,normal,-1
3439,260000,normal,-1
779,16200,normal,7
37,58500,new,9
3513,50800,limited,3
3564,54100,normal,5
1523,17900,new,11
729,37600,limited,3
1778,31900,normal,7
48,98200,normal,7
829,101200,limited,2
1461,56800,normal,7
533,539800,new,12
374,62800,limited,2
3377,61100,normal,5
773,173400,normal,7
102,169000,normal,7
1542,47000,normal,8
104,84800,new,11
301,46300,normal,7
3555,128900,new,9
1508,165200,normal,9
942,84600,limited,3
1480,99200,normal,5
1402,115300,normal,5
1506,252000,normal,5
799,65700,new,9
3358,161700,normal,9
3359,140900,new,9
1504,244400,normal,7
1365,136500,normal,6
293,398200,normal,6
